date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2016-10-18T00:00:00.000Z,57.66,57.945,57.41,57.53,19149538,52.1052691773,52.3628134318,51.8793531646,51.9877928507,19149538,0.0,1.0
2016-10-19T00:00:00.000Z,57.53,57.84,57.395,57.47,22878397,51.9877928507,52.2679287065,51.8657982038,51.9335730076,22878397,0.0,1.0
2016-10-20T00:00:00.000Z,57.25,57.52,56.66,57.5,49455612,51.7347669164,51.9787562102,51.2016051264,51.9606829291,49455612,0.0,1.0
2016-10-21T00:00:00.000Z,59.66,60.45,59.485,60.28,80032206,53.9125972792,54.6264918794,53.7544560703,54.4728689908,80032206,0.0,1.0
2016-10-24T00:00:00.000Z,61.0,61.0,59.93,59.94,54066978,55.1235071074,55.1235071074,54.1565865729,54.1656232134,54066978,0.0,1.0
2016-10-25T00:00:00.000Z,60.99,61.3699,60.8,60.85,35137164,55.1144704669,55.4577724399,54.9427742973,54.9879574998,35137164,0.0,1.0
2016-10-26T00:00:00.000Z,60.63,61.2,60.47,60.81,29911608,54.7891514086,55.3042399176,54.6445651604,54.9518109378,29911608,0.0,1.0
2016-10-27T00:00:00.000Z,60.1,60.83,60.09,60.61,28479856,54.3102094616,54.9698842188,54.3011728211,54.7710781276,28479856,0.0,1.0
2016-10-28T00:00:00.000Z,59.87,60.52,59.58,60.01,33574684,54.1023667299,54.689748363,53.8403041551,54.228879697,33574684,0.0,1.0
2016-10-31T00:00:00.000Z,59.92,60.42,59.92,60.16,26434697,54.1475499324,54.5993819579,54.1475499324,54.3644293046,26434697,0.0,1.0
2016-11-01T00:00:00.000Z,59.8,60.02,59.25,59.97,24532986,54.0391102463,54.2379163375,53.5420950183,54.192733135,24532986,0.0,1.0
2016-11-02T00:00:00.000Z,59.43,59.93,59.3,59.82,22147005,53.7047545475,54.1565865729,53.5872782208,54.0571835273,22147005,0.0,1.0
2016-11-03T00:00:00.000Z,59.21,59.64,59.11,59.53,21600427,53.5059484563,53.8945239982,53.4155820512,53.7951209526,21600427,0.0,1.0
2016-11-04T00:00:00.000Z,58.71,59.28,58.52,58.65,28697016,53.0541164308,53.5692049398,52.8824202611,52.9998965877,28697016,0.0,1.0
2016-11-07T00:00:00.000Z,60.42,60.52,59.78,59.78,31664798,54.5993819579,54.689748363,54.0210369653,54.0210369653,31664798,0.0,1.0
2016-11-08T00:00:00.000Z,60.47,60.78,60.15,60.55,22935355,54.6445651604,54.9247010162,54.3553926641,54.7168582845,22935355,0.0,1.0
2016-11-09T00:00:00.000Z,60.17,60.59,59.2,60.0,49632479,54.3734659452,54.7530048466,53.4969118157,54.2198430565,49632479,0.0,1.0
2016-11-10T00:00:00.000Z,58.7,60.49,57.6302,60.48,57822394,53.0450797903,54.6626384415,52.0783399886,54.6536018009,57822394,0.0,1.0
2016-11-11T00:00:00.000Z,59.02,59.116,58.01,58.23,38767843,53.3342522866,53.4210040355,52.4215515951,52.6203576863,38767843,0.0,1.0
2016-11-14T00:00:00.000Z,58.12,59.08,57.28,59.02,41328422,52.5209546407,53.3884721296,51.7618768379,53.3342522866,41328422,0.0,1.0
2016-11-15T00:00:00.000Z,58.87,59.49,58.315,58.33,35904126,53.5511316588,54.1151150396,53.0462755679,53.0599203271,35904126,0.39,1.0
2016-11-16T00:00:00.000Z,59.65,59.66,58.81,58.94,27332475,54.2606591379,54.269755644,53.4965526219,53.6148072018,27332475,0.0,1.0
2016-11-17T00:00:00.000Z,60.64,60.95,59.965,60.41,32132728,55.161213246,55.4432049364,54.5471990814,54.9519936047,32132728,0.0,1.0
2016-11-18T00:00:00.000Z,60.35,61.14,60.3,60.78,27686311,54.8974145678,55.6160385531,54.8519320371,55.2885643319,27686311,0.0,1.0
2016-11-21T00:00:00.000Z,60.86,60.97,60.42,60.5,19652595,55.3613363811,55.4613979487,54.9610901108,55.03386216,19652595,0.0,1.0
2016-11-22T00:00:00.000Z,61.12,61.26,60.805,60.98,23206700,55.5978455408,55.7251966268,55.3113055973,55.4704944548,23206700,0.0,1.0
2016-11-23T00:00:00.000Z,60.4,61.1,60.25,61.01,21848913,54.9428970985,55.5796525285,54.8064495064,55.4977839732,21848913,0.0,1.0
2016-11-25T00:00:00.000Z,60.53,60.53,60.13,60.3,8409616,55.0611516784,55.0611516784,54.6972914327,54.8519320371,8409616,0.0,1.0
2016-11-28T00:00:00.000Z,60.61,61.02,60.21,60.34,20732619,55.1339237275,55.5068804794,54.7700634818,54.8883180617,20732619,0.0,1.0
2016-11-29T00:00:00.000Z,61.09,61.41,60.52,60.65,22366721,55.5705560224,55.8616442189,55.0520551723,55.1703097521,22366721,0.0,1.0
2016-11-30T00:00:00.000Z,60.26,61.18,60.215,60.86,34655435,54.8155460126,55.6524245776,54.7746117349,55.3613363811,34655435,0.0,1.0
2016-12-01T00:00:00.000Z,59.2,60.15,58.935,60.11,34542121,53.8513163615,54.715484445,53.6102589487,54.6790984204,34542121,0.0,1.0
2016-12-02T00:00:00.000Z,59.25,59.47,58.8,59.08,25515665,53.8967988922,54.0969220273,53.4874561158,53.7421582878,25515665,0.0,1.0
2016-12-05T00:00:00.000Z,60.22,60.585,59.56,59.7,23552658,54.779159988,55.1111824622,54.1787905826,54.3061416686,23552658,0.0,1.0
2016-12-06T00:00:00.000Z,59.95,60.46,59.8,60.43,19907035,54.5335543222,54.9974761354,54.39710673,54.970186617,19907035,0.0,1.0
2016-12-07T00:00:00.000Z,61.37,61.38,59.8,60.01,30808969,55.8252581943,55.8343547005,54.39710673,54.588133359,30808969,0.0,1.0
2016-12-08T00:00:00.000Z,61.01,61.58,60.84,61.3,21220753,55.4977839732,56.0162848233,55.3431433688,55.7615826513,21220753,0.0,1.0
2016-12-09T00:00:00.000Z,61.97,61.99,61.125,61.18,27349356,56.3710485629,56.3892415751,55.6023937939,55.6524245776,27349356,0.0,1.0
2016-12-12T00:00:00.000Z,62.17,62.3,61.72,61.82,20198081,56.5529786857,56.6712332656,56.1436359093,56.2346009707,20198081,0.0,1.0
2016-12-13T00:00:00.000Z,62.98,63.42,62.24,62.5,35718868,57.2897956832,57.6900419535,56.6166542287,56.8531633884,35718868,0.0,1.0
2016-12-14T00:00:00.000Z,62.68,63.45,62.53,63.0,30352654,57.016900499,57.7173314719,56.8804529068,57.3079886955,30352654,0.0,1.0
2016-12-15T00:00:00.000Z,62.58,63.1535,62.3,62.7,27669868,56.9259354375,57.4476200648,56.6712332656,57.0350935112,27669868,0.0,1.0
2016-12-16T00:00:00.000Z,62.3,62.95,62.115,62.95,42453083,56.6712332656,57.2625061648,56.5029479019,57.2625061648,42453083,0.0,1.0
2016-12-19T00:00:00.000Z,63.62,63.77,62.42,62.56,34338219,57.8719720763,58.0084196685,56.7803913393,56.9077424253,34338219,0.0,1.0
2016-12-20T00:00:00.000Z,63.54,63.8,63.025,63.69,26028379,57.7992000272,58.0357091869,57.3307299609,57.9356476193,26028379,0.0,1.0
2016-12-21T00:00:00.000Z,63.54,63.7,63.12,63.43,17096304,57.7992000272,57.9447441255,57.4171467692,57.6991384596,17096304,0.0,1.0
2016-12-22T00:00:00.000Z,63.55,64.1,63.405,63.84,22176585,57.8082965333,58.3086043711,57.6763971943,58.0720952114,22176585,0.0,1.0
2016-12-23T00:00:00.000Z,63.24,63.54,62.8,63.45,12403819,57.5263048429,57.7992000272,57.1260585727,57.7173314719,12403819,0.0,1.0
2016-12-27T00:00:00.000Z,63.28,64.07,63.21,63.21,11763173,57.5626908675,58.2813148527,57.4990153245,57.4990153245,11763173,0.0,1.0
2016-12-28T00:00:00.000Z,62.99,63.4,62.83,63.4,14653348,57.2988921894,57.6718489412,57.1533480911,57.6718489412,14653348,0.0,1.0
2016-12-29T00:00:00.000Z,62.9,63.2,62.73,62.86,10250582,57.2170236341,57.4899188183,57.0623830297,57.1806376095,10250582,0.0,1.0
2016-12-30T00:00:00.000Z,62.14,62.99,62.03,62.96,25579908,56.5256891673,57.2988921894,56.4256275997,57.2716026709,25579908,0.0,1.0
2017-01-03T00:00:00.000Z,62.58,62.84,62.125,62.79,20694101,56.9259354375,57.1624445972,56.5120444081,57.1169620665,20694101,0.0,1.0
2017-01-04T00:00:00.000Z,62.3,62.75,62.12,62.48,21339969,56.6712332656,57.080576042,56.507496155,56.8349703761,21339969,0.0,1.0
2017-01-05T00:00:00.000Z,62.3,62.66,62.03,62.19,24875968,56.6712332656,56.9987074867,56.4256275997,56.571171698,24875968,0.0,1.0
2017-01-06T00:00:00.000Z,62.84,63.15,62.04,62.3,19922919,57.1624445972,57.4444362876,56.4347241059,56.6712332656,19922919,0.0,1.0
2017-01-09T00:00:00.000Z,62.64,63.08,62.54,62.76,20382730,56.9805144744,57.3807607446,56.889549413,57.0896725481,20382730,0.0,1.0
2017-01-10T00:00:00.000Z,62.62,63.07,62.28,62.73,18593004,56.9623214621,57.3716642385,56.6530402533,57.0623830297,18593004,0.0,1.0
2017-01-11T00:00:00.000Z,63.19,63.23,62.43,62.61,21517335,57.4808223122,57.5172083368,56.7894878454,56.953224956,21517335,0.0,1.0
2017-01-12T00:00:00.000Z,62.61,63.4,61.95,63.06,20968223,56.953224956,57.6718489412,56.3528555506,57.3625677324,20968223,0.0,1.0
2017-01-13T00:00:00.000Z,62.7,62.865,62.35,62.62,19422310,57.0350935112,57.1851858626,56.7167157963,56.9623214621,19422310,0.0,1.0
2017-01-17T00:00:00.000Z,62.53,62.7,62.03,62.68,20663983,56.8804529068,57.0350935112,56.4256275997,57.016900499,20663983,0.0,1.0
2017-01-18T00:00:00.000Z,62.5,62.7,62.12,62.67,19670102,56.8531633884,57.0350935112,56.507496155,57.0078039928,19670102,0.0,1.0
2017-01-19T00:00:00.000Z,62.3,62.98,62.195,62.24,18451655,56.6712332656,57.2897956832,56.5757199511,56.6166542287,18451655,0.0,1.0
2017-01-20T00:00:00.000Z,62.74,62.82,62.37,62.67,30213462,57.0714795358,57.1442515849,56.7349088086,57.0078039928,30213462,0.0,1.0
2017-01-23T00:00:00.000Z,62.96,63.1159,62.57,62.7,23097581,57.2716026709,57.4134172017,56.9168389314,57.0350935112,23097581,0.0,1.0
2017-01-24T00:00:00.000Z,63.52,63.735,62.94,63.2,24672940,57.7810070149,57.976581897,57.2534096587,57.4899188183,24672940,0.0,1.0
2017-01-25T00:00:00.000Z,63.68,64.1,63.45,63.95,24654933,57.9265511132,58.3086043711,57.7173314719,58.172156779,24654933,0.0,1.0
2017-01-26T00:00:00.000Z,64.27,64.535,63.55,64.12,43554645,58.4632449756,58.7043023883,57.8082965333,58.3267973834,43554645,0.0,1.0
2017-01-27T00:00:00.000Z,65.78,65.91,64.89,65.39,44817972,59.836817403,59.9550719829,59.0272283564,59.4820536635,44817972,0.0,1.0
2017-01-30T00:00:00.000Z,65.13,65.79,64.8,65.69,31651445,59.2455445038,59.8459139092,58.9453598011,59.7549488477,31651445,0.0,1.0
2017-01-31T00:00:00.000Z,64.65,65.15,64.26,64.86,25270549,58.808912209,59.2637375161,58.4541484694,58.9999388379,25270549,0.0,1.0
2017-02-01T00:00:00.000Z,63.58,64.62,63.47,64.355,39671528,57.8355860517,58.7816226905,57.7355244842,58.5405652778,39671528,0.0,1.0
2017-02-02T00:00:00.000Z,63.17,63.41,62.75,63.25,45827013,57.4626292999,57.6809454473,57.080576042,57.5354013491,45827013,0.0,1.0
2017-02-03T00:00:00.000Z,63.68,63.7,63.07,63.5,30301759,57.9265511132,57.9447441255,57.3716642385,57.7628140026,30301759,0.0,1.0
2017-02-06T00:00:00.000Z,63.64,63.65,63.14,63.5,19796360,57.8901650886,57.8992615947,57.4353397815,57.7628140026,19796360,0.0,1.0
2017-02-07T00:00:00.000Z,63.43,63.78,63.23,63.74,20277226,57.6991384596,58.0175161746,57.5172083368,57.98113015,20277226,0.0,1.0
2017-02-08T00:00:00.000Z,63.34,63.81,63.22,63.57,18096358,57.6172699043,58.044805693,57.5081118306,57.8264895456,18096358,0.0,1.0
2017-02-09T00:00:00.000Z,64.06,64.435,63.32,63.52,22644443,58.2722183466,58.6133373269,57.5990768921,57.7810070149,22644443,0.0,1.0
2017-02-10T00:00:00.000Z,64.0,64.3,63.975,64.25,18170729,58.2176393097,58.490534494,58.1948980444,58.4450519633,18170729,0.0,1.0
2017-02-13T00:00:00.000Z,64.72,64.86,64.13,64.24,22920101,58.872587752,58.9999388379,58.3358938896,58.4359554571,22920101,0.0,1.0
2017-02-14T00:00:00.000Z,64.57,64.72,64.02,64.41,23108426,59.0909038994,59.228175629,58.5875742239,58.944480721,23108426,0.39,1.0
2017-02-15T00:00:00.000Z,64.53,64.57,64.155,64.5,17005157,59.0542981048,59.0909038994,58.7111187806,59.0268437589,17005157,0.0,1.0
2017-02-16T00:00:00.000Z,64.52,65.24,64.44,64.74,20546345,59.0451466561,59.7040509586,58.971935067,59.2464785263,20546345,0.0,1.0
2017-02-17T00:00:00.000Z,64.62,64.69,64.3,64.47,21248818,59.1366611426,59.2007212831,58.843814786,58.9993894129,21248818,0.0,1.0
2017-02-21T00:00:00.000Z,64.49,64.95,64.45,64.61,20655869,59.0176923102,59.4386589479,58.9810865156,59.1275096939,20655869,0.0,1.0
2017-02-22T00:00:00.000Z,64.36,64.39,64.05,64.33,19292651,58.8987234778,58.9261778238,58.6150285698,58.8712691319,19292651,0.0,1.0
2017-02-23T00:00:00.000Z,64.62,64.7285,64.195,64.42,20273128,59.1366611426,59.2359543604,58.7477245752,58.9536321697,20273128,0.0,1.0
2017-02-24T00:00:00.000Z,64.62,64.8,64.135,64.53,21796800,59.1366611426,59.3013872182,58.6928158833,59.0542981048,21796800,0.0,1.0
2017-02-27T00:00:00.000Z,64.23,64.54,64.045,64.54,15871507,58.7797546454,59.0634495534,58.6104528455,59.0634495534,15871507,0.0,1.0
2017-02-28T00:00:00.000Z,63.98,64.2,63.76,64.08,23239825,58.5509684293,58.7523002995,58.3496365591,58.6424829158,23239825,0.0,1.0
2017-03-01T00:00:00.000Z,64.94,64.99,64.0218,64.13,26937459,59.4295074992,59.4752647424,58.5892214847,58.688240159,26937459,0.0,1.0
2017-03-02T00:00:00.000Z,64.01,64.75,63.88,64.69,24539597,58.5784227753,59.255629975,58.4594539429,59.2007212831,24539597,0.0,1.0
2017-03-03T00:00:00.000Z,64.25,64.28,63.62,63.99,18139405,58.7980575427,58.8255118887,58.2215162781,58.560119878,18139405,0.0,1.0
2017-03-06T00:00:00.000Z,64.27,64.56,63.81,63.97,18750255,58.81636044,59.0817524507,58.3953938024,58.5418169807,18750255,0.0,1.0
2017-03-07T00:00:00.000Z,64.4,64.775,64.19,64.19,18520987,58.9353292724,59.2785085966,58.7431488509,58.7431488509,18520987,0.0,1.0
2017-03-08T00:00:00.000Z,64.99,65.085,64.25,64.26,21510907,59.4752647424,59.5622035046,58.7980575427,58.8072089914,21510907,0.0,1.0
2017-03-09T00:00:00.000Z,64.73,65.2,64.48,65.19,19846832,59.2373270777,59.667445164,59.0085408616,59.6582937153,19846832,0.0,1.0
2017-03-10T00:00:00.000Z,64.93,65.26,64.75,65.11,19538245,59.4203560506,59.7223538559,59.255629975,59.5850821262,19538245,0.0,1.0
2017-03-13T00:00:00.000Z,64.71,65.195,64.57,65.01,20100035,59.2190241804,59.6628694397,59.0909038994,59.4935676397,20100035,0.0,1.0
2017-03-14T00:00:00.000Z,64.41,64.55,64.15,64.53,14280202,58.944480721,59.0726010021,58.7065430563,59.0542981048,14280202,0.0,1.0
2017-03-15T00:00:00.000Z,64.75,64.92,64.25,64.55,24833810,59.255629975,59.4112046019,58.7980575427,59.0726010021,24833810,0.0,1.0
2017-03-16T00:00:00.000Z,64.64,64.76,64.3,64.75,20674296,59.1549640399,59.2647814236,58.843814786,59.255629975,20674296,0.0,1.0
2017-03-17T00:00:00.000Z,64.87,65.24,64.68,64.91,49219686,59.3654473587,59.7040509586,59.1915698345,59.4020531533,49219686,0.0,1.0
2017-03-20T00:00:00.000Z,64.93,65.175,64.72,64.91,14598083,59.4203560506,59.6445665424,59.228175629,59.4020531533,14598083,0.0,1.0
2017-03-21T00:00:00.000Z,64.21,65.5,64.13,65.19,26640480,58.7614517482,59.9419886233,58.688240159,59.6582937153,26640480,0.0,1.0
2017-03-22T00:00:00.000Z,65.03,65.14,64.12,64.12,20680015,59.511870537,59.6125364721,58.6790887104,58.6790887104,20680015,0.0,1.0
2017-03-23T00:00:00.000Z,64.87,65.235,64.765,64.94,19269203,59.3654473587,59.6994752342,59.2693571479,59.4295074992,19269203,0.0,1.0
2017-03-24T00:00:00.000Z,64.98,65.45,64.76,65.36,22617105,59.4661132938,59.8962313801,59.2647814236,59.8138683423,22617105,0.0,1.0
2017-03-27T00:00:00.000Z,65.1,65.22,64.35,64.63,18614662,59.5759306775,59.6857480613,58.8895720292,59.1458125912,18614662,0.0,1.0
2017-03-28T00:00:00.000Z,65.29,65.47,64.65,64.96,20080358,59.7498082018,59.9145342774,59.1641154885,59.4478103965,20080358,0.0,1.0
2017-03-29T00:00:00.000Z,65.47,65.5,64.9475,65.12,13618424,59.9145342774,59.9419886233,59.4363710857,59.5942335748,13618424,0.0,1.0
2017-03-30T00:00:00.000Z,65.71,65.98,65.36,65.42,15122823,60.1341690449,60.3812581583,59.8138683423,59.8687770342,15122823,0.0,1.0
2017-03-31T00:00:00.000Z,65.86,66.19,65.45,65.65,21040331,60.2714407745,60.5734385798,59.8962313801,60.079260353,21040331,0.0,1.0
2017-04-03T00:00:00.000Z,65.55,65.94,65.19,65.81,20400871,59.9877458666,60.3446523637,59.6582937153,60.2256835313,20400871,0.0,1.0
2017-04-04T00:00:00.000Z,65.73,65.81,65.28,65.39,12997449,60.1524719422,60.2256835313,59.7406567531,59.8413226882,12997449,0.0,1.0
2017-04-05T00:00:00.000Z,65.56,66.35,65.4443,66.3,21448594,59.9968973152,60.7198617581,59.8910150544,60.6741045149,21448594,0.0,1.0
2017-04-06T00:00:00.000Z,65.73,66.055,65.48,65.6,18103453,60.1524719422,60.4498940231,59.923685726,60.0335031098,18103453,0.0,1.0
2017-04-07T00:00:00.000Z,65.68,65.96,65.44,65.85,14089274,60.1067146989,60.362955261,59.8870799315,60.2622893259,14089274,0.0,1.0
2017-04-10T00:00:00.000Z,65.53,65.82,65.36,65.61,17952742,59.9694429693,60.23483498,59.8138683423,60.0426545584,17952742,0.0,1.0
2017-04-11T00:00:00.000Z,65.48,65.61,64.85,65.6,18791533,59.923685726,60.0426545584,59.3471444614,60.0335031098,18791533,0.0,1.0
2017-04-12T00:00:00.000Z,65.23,65.51,65.11,65.42,17108513,59.6948995099,59.951140072,59.5850821262,59.8687770342,17108513,0.0,1.0
2017-04-13T00:00:00.000Z,64.95,65.86,64.95,65.29,17896483,59.4386589479,60.2714407745,59.4386589479,59.7498082018,17896483,0.0,1.0
2017-04-17T00:00:00.000Z,65.48,65.49,65.01,65.04,16689265,59.923685726,59.9328371747,59.4935676397,59.5210219857,16689265,0.0,1.0
2017-04-18T00:00:00.000Z,65.39,65.71,65.16,65.33,15155611,59.8413226882,60.1341690449,59.6308393694,59.7864139964,15155611,0.0,1.0
2017-04-19T00:00:00.000Z,65.04,65.75,64.89,65.65,26992771,59.5210219857,60.1707748394,59.383750256,60.079260353,26992771,0.0,1.0
2017-04-20T00:00:00.000Z,65.5,65.75,65.14,65.46,22299477,59.9419886233,60.1707748394,59.6125364721,59.9053828288,22299477,0.0,1.0
2017-04-21T00:00:00.000Z,66.4,66.7,65.45,65.67,32522645,60.7656190014,61.0401624607,59.8962313801,60.0975632503,32522645,0.0,1.0
2017-04-24T00:00:00.000Z,67.53,67.66,67.1,67.48,29721254,61.7997326982,61.9187015306,61.4062204065,61.753975455,29721254,0.0,1.0
2017-04-25T00:00:00.000Z,67.92,68.04,67.6,67.9,29983174,62.1566391954,62.2664565791,61.8637928387,62.1383362981,29983174,0.0,1.0
2017-04-26T00:00:00.000Z,67.83,68.31,67.62,68.08,25544417,62.0742761576,62.5135456925,61.882095736,62.3030623737,25544417,0.0,1.0
2017-04-27T00:00:00.000Z,68.27,68.38,67.58,68.15,32219234,62.4769398979,62.577605833,61.8454899414,62.3671225142,32219234,0.0,1.0
2017-04-28T00:00:00.000Z,68.46,69.14,67.69,68.91,38940853,62.6508174222,63.27311593,61.9461558765,63.0626326112,38940853,0.0,1.0
2017-05-01T00:00:00.000Z,69.41,69.55,68.5,68.68,31304672,63.5202050434,63.6483253245,62.6874232168,62.8521492924,31304672,0.0,1.0
2017-05-02T00:00:00.000Z,69.3,69.71,69.13,69.71,23000828,63.4195391083,63.7947485028,63.2639644814,63.7947485028,23000828,0.0,1.0
2017-05-03T00:00:00.000Z,69.08,69.38,68.71,69.38,28725646,63.2182072382,63.4927506975,62.8796036383,63.4927506975,28725646,0.0,1.0
2017-05-04T00:00:00.000Z,68.81,69.08,68.64,69.03,21421413,62.9711181248,63.2182072382,62.8155434978,63.1724499949,21421413,0.0,1.0
2017-05-05T00:00:00.000Z,69.0,69.03,68.485,68.9,18882845,63.144995649,63.1724499949,62.6736960438,63.0534811626,18882845,0.0,1.0
2017-05-08T00:00:00.000Z,68.94,69.05,68.42,68.97,18446053,63.0900869571,63.1907528922,62.6142116276,63.1175413031,18446053,0.0,1.0
2017-05-09T00:00:00.000Z,69.04,69.28,68.68,68.86,22318181,63.1816014436,63.4012362111,62.8521492924,63.016875368,22318181,0.0,1.0
2017-05-10T00:00:00.000Z,69.31,69.56,68.92,68.99,17842038,63.428690557,63.6574767731,63.0717840598,63.1358442004,17842038,0.0,1.0
2017-05-11T00:00:00.000Z,68.46,68.73,68.12,68.36,27985424,62.6508174222,62.8979065356,62.3396681683,62.5593029357,27985424,0.0,1.0
2017-05-12T00:00:00.000Z,68.38,68.61,68.04,68.61,17073013,62.577605833,62.7880891519,62.2664565791,62.7880891519,17073013,0.0,1.0
2017-05-15T00:00:00.000Z,68.43,68.48,67.57,68.14,30705323,62.6233630763,62.6691203195,61.8363384928,62.3579710656,30705323,0.0,1.0
2017-05-16T00:00:00.000Z,69.41,69.44,68.16,68.23,33250702,63.8771115406,63.9047201466,62.726752955,62.7911730358,33250702,0.39,1.0
2017-05-17T00:00:00.000Z,67.48,69.1,67.43,68.89,29964198,62.1009578844,63.5918226114,62.054943541,63.398562369,29964198,0.0,1.0
2017-05-18T00:00:00.000Z,67.71,68.13,67.14,67.4,24789790,62.3126238642,62.6991443489,61.7880603492,62.027334935,24789790,0.0,1.0
2017-05-19T00:00:00.000Z,67.69,68.095,67.43,67.5,26496478,62.2942181268,62.6669343085,62.054943541,62.1193636218,26496478,0.0,1.0
2017-05-22T00:00:00.000Z,68.45,68.5,67.5,67.89,15484530,62.9936361469,63.0396504903,62.1193636218,62.4782755005,15484530,0.0,1.0
2017-05-23T00:00:00.000Z,68.68,68.75,68.38,68.72,15347877,63.2053021266,63.2697222074,62.9292160661,63.2421136013,15347877,0.0,1.0
2017-05-24T00:00:00.000Z,68.77,68.88,68.45,68.87,14422965,63.2881279448,63.3893595003,62.9936361469,63.3801566316,14422965,0.0,1.0
2017-05-25T00:00:00.000Z,69.62,69.88,68.91,68.97,21702912,64.070371783,64.3096463688,63.4169681064,63.4721853185,21702912,0.0,1.0
2017-05-26T00:00:00.000Z,69.96,70.22,69.52,69.8,19644260,64.3832693182,64.622543904,63.9783430961,64.2360234193,19644260,0.0,1.0
2017-05-30T00:00:00.000Z,70.41,70.41,69.77,69.79,16901792,64.7973984091,64.7973984091,64.2084148132,64.2268205506,16901792,0.0,1.0
2017-05-31T00:00:00.000Z,69.84,70.74,69.81,70.53,29538356,64.272834894,65.1010930757,64.245226288,64.9078328333,29538356,0.0,1.0
2017-06-01T00:00:00.000Z,70.1,70.61,69.451,70.24,21066468,64.5121094798,64.9814557828,63.9148433022,64.6409496414,21066468,0.0,1.0
2017-06-02T00:00:00.000Z,71.76,71.86,70.24,70.44,34586054,66.0397856815,66.1318143683,64.6409496414,64.8250070151,34586054,0.0,1.0
2017-06-05T00:00:00.000Z,72.28,72.89,71.81,71.97,29507429,66.5183348531,67.0797098429,66.0858000249,66.2330459239,29507429,0.0,1.0
2017-06-06T00:00:00.000Z,72.52,72.62,72.27,72.3,31220057,66.7392037015,66.8312323884,66.5091319844,66.5367405905,31220057,0.0,1.0
2017-06-07T00:00:00.000Z,72.39,72.77,71.95,72.635,21895156,66.6195664086,66.9692754187,66.2146401865,66.8450366914,21895156,0.0,1.0
2017-06-08T00:00:00.000Z,71.95,72.52,71.5,72.51,23982410,66.2146401865,66.7392037015,65.8005110957,66.7300008328,23982410,0.0,1.0
2017-06-09T00:00:00.000Z,70.32,72.08,68.59,72.035,48619420,64.7145725909,66.3342774794,63.1224763084,66.2928645703,48619420,0.0,1.0
2017-06-12T00:00:00.000Z,69.78,69.94,68.13,69.25,47363986,64.2176176819,64.3648635809,62.6991443489,63.7298656416,47363986,0.0,1.0
2017-06-13T00:00:00.000Z,70.65,70.82,69.96,70.02,24815455,65.0182672575,65.1747160251,64.3832693182,64.4384865304,24815455,0.0,1.0
2017-06-14T00:00:00.000Z,70.27,71.1,69.43,70.91,25271276,64.6685582475,65.4323963483,63.895517278,65.2575418433,25271276,0.0,1.0
2017-06-15T00:00:00.000Z,69.9,70.21,68.8,69.27,25701569,64.3280521061,64.6133410354,63.3157365508,63.748271379,25701569,0.0,1.0
2017-06-16T00:00:00.000Z,70.0,70.0252,69.22,69.73,46911637,64.420080793,64.4432720221,63.7022570356,64.1716033385,46911637,0.0,1.0
2017-06-19T00:00:00.000Z,70.87,70.945,70.35,70.5,23146852,65.2207303686,65.2897518837,64.742181197,64.8802242272,23146852,0.0,1.0
2017-06-20T00:00:00.000Z,69.91,70.87,69.87,70.82,20775590,64.3372549748,65.2207303686,64.3004435001,65.1747160251,20775590,0.0,1.0
2017-06-21T00:00:00.000Z,70.27,70.62,69.94,70.21,19190623,64.6685582475,64.9906586514,64.3648635809,64.6133410354,19190623,0.0,1.0
2017-06-22T00:00:00.000Z,70.26,70.59,69.71,70.54,22222851,64.6593553788,64.9630500454,64.1531976011,64.917035702,22222851,0.0,1.0
2017-06-23T00:00:00.000Z,71.21,71.25,69.92,70.09,23176418,65.5336279038,65.5704393786,64.3464578435,64.5029066111,23176418,0.0,1.0
2017-06-26T00:00:00.000Z,70.53,71.71,70.445,71.4,19308122,64.9078328333,65.9937713381,64.8296084495,65.7084824088,19308122,0.0,1.0
2017-06-27T00:00:00.000Z,69.21,70.18,69.18,70.11,24862560,63.6930541669,64.5857324293,63.6654455608,64.5213123485,24862560,0.0,1.0
2017-06-28T00:00:00.000Z,69.8,69.841,68.79,69.21,25226070,64.2360234193,64.2737551809,63.3065336821,63.6930541669,25226070,0.0,1.0
2017-06-29T00:00:00.000Z,68.49,69.49,68.09,69.38,28231562,63.0304476216,63.9507344901,62.6623328742,63.8495029345,28231562,0.0,1.0
2017-06-30T00:00:00.000Z,68.93,69.38,68.74,68.78,23039328,63.4353738437,63.8495029345,63.2605193387,63.2973308135,23039328,0.0,1.0
2017-07-03T00:00:00.000Z,68.17,69.6,68.02,69.33,16165500,62.7359558237,64.0519660456,62.5979127934,63.8034885911,16165500,0.0,1.0
2017-07-05T00:00:00.000Z,69.08,69.44,68.22,68.255,20174523,63.573416874,63.9047201466,62.7819701671,62.8141802075,20174523,0.0,1.0
2017-07-06T00:00:00.000Z,68.57,68.78,68.12,68.27,20776555,63.1040705711,63.2973308135,62.6899414803,62.8279845105,20776555,0.0,1.0
2017-07-07T00:00:00.000Z,69.46,69.84,68.7,68.7,15897154,63.923125884,64.272834894,63.223707864,63.223707864,15897154,0.0,1.0
2017-07-10T00:00:00.000Z,69.98,70.25,69.2,69.46,14903400,64.4016750556,64.6501525101,63.6838512982,63.923125884,14903400,0.0,1.0
